id_indicador;id_estado;id_curso;qt_ing_fem;qt_ing_masc;qt_mat_fem;qt_mat_masc;qt_conc_fem;qt_conc_masc
19121;21;30;0;1;0;1;0;0
19122;21;5;0;2;0;3;0;0
19123;21;13;0;1;0;1;0;0
19124;21;1;0;1;0;1;0;0
19125;21;20;0;1;0;2;0;2
19126;21;7;0;2;0;1;0;0
19127;21;5;0;1;1;2;1;1
19128;21;9;0;1;1;1;0;0
19129;21;8;0;1;0;1;0;0
19130;21;13;2;3;1;3;0;0
19131;21;30;0;0;0;1;0;0
19132;21;5;1;8;2;9;0;1
19133;21;13;0;5;0;7;0;2
19134;21;1;0;1;2;6;1;2
19135;21;20;0;1;1;1;0;1
19136;21;30;0;0;0;1;0;0
19137;21;1;0;1;0;1;0;0
19138;21;5;0;1;0;1;0;0
19139;21;20;8;20;26;94;3;8
19140;21;5;1;1;1;0;0;0
19141;21;9;0;1;0;1;0;0
19142;21;5;0;0;0;1;0;1
19143;21;30;0;0;0;1;0;0
19144;21;5;1;0;1;0;0;0
19145;21;7;0;1;0;1;0;0
19146;21;5;1;3;0;4;0;1
19147;21;13;0;4;0;2;0;0
19148;21;5;1;1;2;1;0;0
19149;21;5;0;1;0;1;0;0
19150;21;7;0;1;0;2;0;0
19151;21;5;0;2;0;2;0;0
19152;21;24;0;0;0;1;0;0
19153;21;24;5;42;9;35;0;0
19154;21;7;5;15;8;24;0;0
19155;21;8;4;17;13;45;0;3
19156;21;33;0;0;0;1;0;0
19157;21;5;3;9;4;13;0;1
19158;21;2;0;1;0;1;0;0
19159;21;9;0;2;0;11;0;0
19160;21;13;1;6;2;8;0;1
19161;21;1;1;3;1;4;0;0
19162;21;20;0;3;0;2;0;0
19163;21;7;0;2;0;7;0;0
19164;21;5;3;3;3;7;0;2
19165;21;2;0;2;0;2;0;0
19166;21;24;0;1;1;9;1;1
19167;21;10;0;1;0;1;0;0
19168;21;8;0;1;0;2;0;0
19169;21;13;0;4;0;3;0;0
19170;21;1;0;0;0;1;0;1
19171;21;20;0;0;0;1;0;1
19172;21;7;0;4;1;6;0;0
19173;21;5;17;62;16;74;1;15
19174;21;9;3;13;2;6;0;0
19175;21;10;0;2;0;3;0;0
19176;21;8;1;11;1;6;0;0
19177;21;13;4;40;5;48;0;0
19178;21;1;1;4;1;3;0;1
19179;21;20;0;2;0;3;0;0
19180;21;11;0;3;0;2;0;0
19181;21;7;3;22;3;21;0;0
19182;21;5;0;2;0;1;0;0
19183;21;24;0;0;0;2;0;0
19184;21;20;0;1;0;1;0;0
19185;21;11;0;0;0;2;0;2
19186;21;5;1;2;0;7;0;2
19187;21;13;1;4;3;9;1;2
19188;21;1;1;1;1;1;0;0
19189;21;5;0;1;0;1;0;0
19190;21;8;0;0;0;3;0;0
19191;21;1;1;0;1;0;0;0
19192;21;5;2;7;2;20;0;1
19193;21;24;0;0;1;4;0;0
19194;21;13;0;0;0;1;0;0
19195;21;1;0;0;1;0;0;0
19196;21;11;0;1;0;1;0;0
19197;21;5;0;0;0;2;0;0
19198;21;13;2;6;0;13;0;1
19199;21;1;0;3;0;2;0;0
19200;21;20;0;1;0;1;0;0
19201;21;7;0;1;0;2;0;0
19202;21;30;1;1;0;1;0;0
19203;21;1;0;0;1;1;0;0
19204;21;9;0;0;1;0;0;0
19205;21;5;1;5;2;10;0;1
19206;21;13;1;1;1;3;0;0
19207;21;1;1;1;1;3;0;1
19208;21;20;1;0;1;0;0;0
19209;21;11;0;2;0;2;0;0
19210;21;7;0;3;0;3;0;0
19211;21;5;7;11;6;19;1;0
19212;21;24;0;3;0;3;0;0
19213;21;8;0;1;0;2;0;0
19214;21;13;5;6;5;10;0;0
19215;21;1;0;2;0;4;0;1
19216;21;20;0;0;0;1;0;0
19217;21;7;0;4;0;2;0;0
19218;21;5;0;1;0;1;0;0
19219;21;13;0;2;0;2;0;0
19220;21;5;1;9;2;15;0;2
19221;21;2;0;1;0;1;0;0
19222;21;24;0;4;0;9;0;0
19223;21;13;0;6;0;8;0;0
19224;21;1;1;0;1;1;0;0
19225;21;7;0;2;1;5;0;1
19226;21;5;0;0;0;1;0;0
19227;21;9;0;0;0;1;0;0
19228;21;5;4;2;2;0;0;0
19229;21;9;0;1;0;1;0;0
19230;21;5;1;0;1;0;0;0
19231;21;7;1;0;1;2;0;0
19232;21;5;0;0;1;2;0;2
19233;21;20;0;0;0;1;0;1
19234;21;5;1;1;1;0;0;0
19235;21;8;0;0;0;1;0;0
19236;21;13;0;2;0;4;0;0
19237;21;7;0;0;1;1;0;0
19238;21;5;30;143;25;136;0;3
19239;21;24;19;67;9;45;0;0
19240;21;33;1;10;1;5;0;0
19241;21;20;1;3;1;2;0;0
19242;21;7;0;0;1;4;0;0
19243;21;30;2;6;2;8;0;0
19244;21;5;1;0;1;0;0;0
19245;21;5;0;0;0;1;0;1
19246;21;7;0;1;0;1;0;0
19247;21;8;8;43;40;212;4;27
19248;21;5;2;7;2;15;1;5
19249;21;24;0;5;1;16;0;0
19250;21;1;0;0;0;1;0;1
19251;21;5;3;8;2;11;0;6
19252;21;9;0;2;0;6;0;1
19253;21;13;3;6;3;6;0;0
19254;21;1;1;2;2;1;0;0
19255;21;20;0;2;2;6;0;1
19256;21;7;0;4;1;11;1;2
19257;21;13;0;1;0;1;0;0
19258;21;5;4;16;3;18;0;5
19259;21;9;0;2;0;2;0;0
19260;21;8;1;1;1;2;0;0
19261;21;13;1;10;1;16;0;0
19262;21;1;1;2;0;5;0;2
19263;21;20;1;4;0;6;0;0
19264;21;7;0;2;2;4;0;0
19265;21;5;0;1;0;1;0;0
19266;21;24;0;0;2;1;0;0
19267;21;8;1;0;1;1;0;1
19268;21;20;0;0;0;1;0;0
19269;21;11;0;0;0;1;0;0
19270;21;7;0;1;0;2;0;1
19271;21;5;1;4;0;12;0;1
19272;21;13;1;4;0;16;0;3
19273;21;1;3;2;2;0;0;0
19274;21;20;1;1;1;1;0;1
19275;21;5;0;0;0;1;0;1
19276;21;13;0;7;2;9;0;0
19277;21;20;0;1;0;1;0;0
19278;21;7;1;0;0;1;0;0
19279;21;5;3;0;4;4;0;2
19280;21;9;0;6;1;8;0;0
19281;21;1;1;1;1;1;0;0
19282;21;7;2;3;2;3;0;1
19283;21;5;1;0;1;3;0;0
19284;21;13;0;2;0;3;0;0
19285;21;20;0;1;0;1;0;0
19286;21;5;2;4;0;6;0;0
19287;21;8;0;2;0;4;0;0
19288;21;1;0;0;0;2;0;0
19289;21;20;0;0;0;1;0;0
19290;21;7;0;1;0;1;0;0
19291;21;13;0;1;0;1;0;0
19292;21;7;0;1;0;1;0;0
19293;21;1;1;0;1;0;0;0
19294;21;5;0;2;0;2;0;1
19295;21;9;0;1;0;1;0;0
19296;21;8;0;0;0;1;0;0
19297;21;13;0;5;0;8;0;0
19298;21;1;0;1;0;2;0;0
19299;21;20;0;1;0;1;0;0
19300;21;7;0;0;0;1;0;0
19301;21;5;0;7;0;7;0;1
19302;21;13;0;7;0;9;0;0
19303;21;1;0;4;0;5;0;0
19304;21;20;1;0;1;0;0;0
19305;21;5;0;4;0;6;0;0
19306;21;2;1;0;1;0;0;0
19307;21;13;0;1;0;1;0;0
19308;21;1;0;0;0;3;0;1
19309;21;11;0;1;0;1;0;0
19310;21;7;0;0;0;3;0;0
19311;21;5;1;1;1;2;0;1
19312;21;13;0;2;0;2;0;0
19313;21;20;0;0;0;1;0;0
19314;21;5;1;9;0;7;0;1
19315;21;24;1;6;1;6;0;0
19316;21;13;0;2;2;3;0;2
19317;21;20;0;1;0;2;0;0
19318;21;7;0;0;1;0;1;0
19319;21;5;0;3;2;5;0;1
19320;21;13;1;1;1;3;0;0
19321;21;13;1;0;1;0;0;0
19322;21;5;0;1;0;1;0;0
19323;21;24;0;0;0;1;0;0
19324;21;1;0;0;0;1;0;1
19325;21;20;0;0;0;1;0;0
19326;21;24;8;35;25;165;3;16
19327;21;8;17;63;63;304;4;16
19328;21;7;12;54;48;217;3;24
19329;21;5;5;32;14;57;4;9
19330;21;5;0;3;0;5;0;0
19331;21;2;0;0;1;0;1;0
19332;21;24;0;0;0;3;0;2
19333;21;1;1;1;1;1;0;0
19334;21;20;0;0;0;1;0;0
19335;21;11;0;1;0;1;0;0
19336;21;7;0;4;2;6;0;1
19337;21;5;0;9;1;9;0;3
19338;21;9;0;7;0;4;0;0
19339;21;8;1;1;1;1;0;0
19340;21;13;3;13;6;17;0;0
19341;21;1;1;1;1;1;0;0
19342;21;20;0;0;0;3;0;1
19343;21;7;4;8;3;8;0;0
19344;21;5;2;1;2;2;0;0
19345;21;24;0;1;1;3;1;0
19346;21;8;0;0;0;1;0;1
19347;21;20;0;0;0;1;0;0
19348;21;7;0;0;0;2;0;1
19349;21;5;0;0;0;1;0;0
19350;21;5;3;12;1;14;0;7
19351;21;2;0;2;0;2;0;0
19352;21;13;1;5;0;9;0;1
19353;21;1;0;0;0;1;0;1
19354;21;20;0;0;1;1;1;0
19355;21;5;5;8;7;21;0;4
19356;21;2;0;2;0;3;0;0
19357;21;13;1;3;2;7;0;0
19358;21;1;0;4;0;7;0;1
19359;21;20;0;2;0;2;0;0
19360;21;7;0;3;0;3;0;0
19361;21;5;3;3;5;6;0;1
19362;21;24;1;0;1;2;0;0
19363;21;13;0;4;1;6;1;0
19364;21;1;0;0;0;1;0;0
19365;21;20;0;2;0;2;0;0
19366;21;7;1;0;2;2;0;0
19367;21;5;1;0;1;0;0;0
19368;21;11;0;1;0;1;0;0
19369;21;7;0;3;0;3;0;0
19370;21;5;2;3;3;11;0;2
19371;21;13;0;0;1;0;0;0
19372;21;1;0;0;0;2;0;0
19373;21;20;0;4;0;4;0;0
19374;21;7;0;1;0;3;0;0
19375;21;5;1;11;1;18;0;4
19376;21;2;1;0;1;0;0;0
19377;21;24;0;2;0;1;0;0
19378;21;8;0;1;0;2;0;0
19379;21;13;0;2;0;3;0;0
19380;21;1;1;1;1;1;0;0
19381;21;7;0;4;0;4;0;0
19382;21;35;0;1;0;1;0;0
19383;21;5;0;0;0;1;0;0
19384;21;13;0;4;0;4;0;0
19385;21;7;0;1;0;3;0;0
19386;21;8;0;0;0;1;0;0
19387;21;5;0;1;0;2;0;1
19388;21;11;0;0;0;1;0;0
19389;21;5;1;1;1;3;0;0
19390;21;5;0;1;0;5;0;1
19391;21;24;0;0;0;1;0;0
19392;21;8;0;0;1;1;0;0
19393;21;13;0;1;0;2;0;0
19394;21;1;0;1;0;2;0;0
19395;21;5;0;2;1;2;0;0
19396;21;9;0;2;0;2;0;0
19397;21;13;0;1;0;1;0;0
19398;21;5;0;1;0;1;0;0
19399;21;7;0;0;1;0;0;0
19400;21;5;0;1;0;1;0;0
19401;21;33;8;4;6;4;0;0
19402;21;5;0;2;0;1;0;0
19403;21;9;0;1;0;3;0;0
19404;21;1;1;1;1;1;0;0
19405;21;5;0;2;0;3;0;0
19406;21;24;0;2;0;2;0;0
19407;21;8;0;1;0;1;0;0
19408;21;13;1;3;1;2;0;0
19409;21;7;1;0;1;0;0;0
19410;21;5;2;1;2;1;0;0
19411;21;13;0;0;0;1;0;0
19412;21;5;0;1;1;0;0;0
19413;21;7;0;0;0;1;0;0
19414;21;5;0;1;0;1;0;0
19415;21;5;1;1;1;0;0;0
19416;21;24;0;0;0;1;0;0
19417;21;24;0;1;0;1;0;0
19418;21;7;1;4;1;4;0;0
19419;21;5;1;1;1;1;0;0
19420;21;8;0;0;0;1;0;0
19421;21;1;0;1;0;1;0;0
19422;21;7;0;1;0;2;0;0
19423;21;5;1;0;1;1;0;0
19424;21;24;0;2;0;1;0;0
19425;21;8;0;0;0;1;0;0
19426;21;7;0;1;0;1;0;0
19427;21;5;0;3;0;3;0;0
19428;21;13;0;0;0;1;0;0
19429;21;5;0;0;0;3;0;3
19430;21;24;0;4;0;4;0;0
19431;21;8;0;2;0;3;0;0
19432;21;13;0;1;0;2;0;0
19433;21;7;0;1;0;1;0;0
19434;21;5;0;1;0;1;0;0
19435;21;35;1;0;1;1;0;0
19436;21;5;0;1;0;1;0;0
19437;21;7;0;0;0;1;0;0
19438;21;24;0;0;0;3;0;3
19439;21;5;1;2;1;4;0;1
19440;21;9;0;4;1;5;0;0
19441;21;10;0;0;0;2;0;1
19442;21;13;2;10;2;14;0;1
19443;21;1;0;3;1;5;1;0
19444;21;20;0;1;0;2;0;0
19445;21;7;0;3;0;4;0;0
19446;21;5;1;3;2;2;1;0
19447;21;20;0;0;0;3;0;0
19448;21;7;0;0;0;2;0;0
19449;21;5;4;3;3;9;1;3
19450;21;2;0;1;0;1;0;0
19451;21;13;3;5;1;14;0;1
19452;21;1;2;1;0;2;0;1
19453;21;20;0;1;0;1;0;1
19454;21;5;1;0;1;0;0;0
19455;21;2;1;0;1;0;0;0
19456;21;13;1;0;1;0;0;0
19457;21;1;1;0;1;0;0;0
19458;21;11;1;0;1;0;0;0
19459;21;5;2;14;2;29;1;6
19460;21;24;0;4;0;2;0;0
19461;21;8;1;3;2;6;0;0
19462;21;13;0;6;0;6;0;0
19463;21;1;2;1;3;2;1;0
19464;21;20;0;0;0;2;0;0
19465;21;7;0;3;0;2;0;0
19466;21;5;2;6;4;10;2;0
19467;21;24;2;6;1;4;0;1
19468;21;13;2;5;3;7;0;0
19469;21;1;0;0;0;2;0;1
19470;21;20;0;0;0;1;0;0
19471;21;7;0;2;0;3;0;0
19472;21;7;0;1;0;1;0;0
19473;21;8;3;32;13;111;3;8
19474;21;5;10;29;18;70;0;1
19475;21;24;8;21;10;63;1;1
19476;21;5;2;5;1;7;0;1
19477;21;9;1;1;1;1;0;0
19478;21;13;1;6;0;7;0;0
19479;21;1;1;1;1;0;0;0
19480;21;20;0;1;0;3;0;0
19481;21;7;1;2;2;2;0;0
19482;21;8;0;0;1;0;0;0
19483;21;5;0;0;0;2;0;2
19484;21;1;1;0;2;0;0;0
19485;21;5;1;0;2;0;0;0
19486;21;7;0;0;1;0;0;0
19487;21;5;0;0;1;2;1;2
19488;21;20;0;1;0;1;0;0
19489;21;7;0;0;0;1;0;1
19490;21;5;2;11;1;8;0;0
19491;21;24;0;0;0;1;0;0
19492;21;13;0;3;0;2;0;0
19493;21;20;0;0;1;0;0;0
19494;21;7;0;3;0;2;0;0
19495;21;5;0;0;1;0;0;0
19496;21;35;0;0;1;1;0;0
19497;21;5;0;2;1;6;0;0
19498;21;11;1;0;1;0;0;0
19499;21;7;1;0;1;0;0;0
19500;21;5;0;1;1;2;0;0
19501;21;5;1;2;1;2;0;0
19502;21;13;0;1;0;1;0;0
19503;21;7;0;0;0;1;0;0
19504;21;5;0;1;0;1;0;1
19505;21;33;0;0;0;1;0;1
19506;21;5;0;3;0;2;0;0
19507;21;13;0;1;0;1;0;0
19508;21;1;0;1;0;2;0;0
19509;21;5;1;1;1;3;0;0
19510;21;13;0;2;0;3;0;0
19511;21;5;0;0;0;2;0;0
19512;21;24;0;2;0;2;0;0
19513;21;5;0;2;0;2;0;0
19514;21;2;0;1;0;1;0;0
19515;21;24;0;0;0;1;0;0
19516;21;8;0;0;1;0;0;0
19517;21;13;0;0;0;1;0;0
19518;21;7;1;0;1;0;0;0
19519;21;5;0;1;0;1;0;0
19520;21;13;0;1;0;1;0;0
19521;21;5;0;3;2;8;0;0
19522;21;13;0;1;0;1;0;0
19523;21;7;0;1;0;2;0;0
19524;21;13;0;1;0;1;0;0
19525;21;5;0;0;1;0;1;0
19526;21;20;0;1;0;1;0;0
19527;21;1;0;0;0;1;0;0
19528;21;7;0;1;0;2;0;0
19529;21;5;0;5;0;5;0;0
19530;21;24;0;2;0;1;0;0
19531;21;5;1;1;1;1;0;0
19532;21;9;0;1;0;1;0;0
19533;21;8;0;1;0;1;0;0
19534;21;13;0;2;0;2;0;0
19535;21;1;0;1;0;1;0;0
19536;21;5;1;1;1;1;1;1
19537;21;20;1;0;1;0;0;0
19538;21;5;0;6;1;6;0;2
19539;21;13;0;1;0;3;0;0
19540;21;1;0;1;0;1;0;0
19541;21;5;1;0;1;0;0;0
19542;21;7;0;0;0;3;0;1
19543;21;5;0;1;0;1;0;0
19544;21;13;1;1;2;3;1;2
19545;21;1;0;0;0;1;0;0
19546;21;5;0;0;0;2;0;0
19547;21;1;0;1;0;1;0;0
19548;21;35;0;1;0;2;0;1
19549;21;5;1;3;2;7;0;0
19550;21;13;0;3;0;3;0;0
19551;21;1;0;2;0;4;0;0
19552;21;11;0;0;0;1;0;0
19553;21;7;0;2;0;4;0;0
19554;21;5;2;2;1;2;0;0
19555;21;5;1;0;1;0;0;0
19556;21;7;10;31;31;117;0;3
19557;21;9;0;1;0;2;0;0
19558;21;13;0;2;0;1;0;0
19559;21;7;0;0;0;1;0;0
19560;21;5;2;6;4;6;0;2
19561;21;13;0;1;1;0;0;0
19562;21;7;1;2;1;2;0;0
19563;21;30;2;1;3;3;0;0
19564;21;5;0;0;1;2;1;1
19565;21;24;0;1;0;1;0;0
19566;21;13;0;0;0;1;0;1
19567;21;5;0;3;1;3;0;0
19568;21;13;0;3;0;1;0;0
19569;21;1;0;1;0;1;0;0
19570;21;30;0;0;0;1;0;0
19571;21;5;0;1;0;1;0;0
19572;21;5;2;2;2;5;0;1
19573;21;1;1;1;1;1;0;0
19574;21;7;0;1;0;2;0;0
19575;21;5;0;4;0;3;0;0
19576;21;13;0;0;1;0;0;0
19577;21;1;0;1;0;1;0;0
19578;21;20;0;1;0;1;0;0
19579;21;5;1;2;0;3;0;0
19580;21;1;0;1;0;1;0;0
19581;21;5;0;1;0;1;0;0
19582;21;8;0;1;0;1;0;0
19583;21;1;0;2;0;2;0;0
19584;21;5;0;1;0;1;0;0
19585;21;1;1;0;1;0;0;0
19586;21;5;1;1;1;1;0;0
19587;21;13;1;0;1;0;0;0
19588;21;1;0;0;0;1;0;0
19589;21;5;0;1;0;1;0;0
19590;21;1;0;0;0;2;0;0
19591;21;5;0;3;0;4;0;0
19592;21;8;0;1;0;1;0;0
19593;21;1;0;2;0;2;0;0
19594;21;5;1;0;1;0;0;0
19595;21;5;0;2;0;3;0;1
19596;21;5;0;0;0;1;0;0
19597;21;13;0;1;0;1;0;0
19598;21;13;0;1;0;1;0;0
19599;21;5;0;0;0;1;0;0
19600;21;8;16;73;61;257;2;22
19601;21;7;14;56;72;244;6;37
19602;21;5;2;4;2;4;0;1
19603;21;2;0;0;0;1;0;0
19604;21;9;0;3;0;3;0;0
19605;21;13;1;6;0;4;0;0
19606;21;1;0;1;0;2;0;1
19607;21;20;0;0;0;3;0;2
19608;21;7;0;4;1;3;1;0
19609;21;5;0;1;1;4;1;1
19610;21;24;0;0;0;2;0;0
19611;21;8;3;0;0;2;0;0
19612;21;13;0;1;1;2;0;0
19613;21;20;0;0;0;1;0;0
19614;21;7;0;2;0;3;0;1
19615;21;5;0;1;0;5;0;1
19616;21;10;0;0;0;1;0;1
19617;21;13;1;2;0;2;0;0
19618;21;1;0;0;0;1;0;1
19619;21;7;0;1;0;2;0;0
19620;21;5;0;7;2;13;0;0
19621;21;13;0;1;0;2;0;0
19622;21;1;0;1;0;1;0;0
19623;21;20;0;1;0;2;0;0
19624;21;30;0;0;1;0;0;0
19625;21;5;0;0;1;7;0;0
19626;21;1;0;0;0;2;0;0
19627;21;5;1;4;2;11;0;2
19628;21;2;0;0;0;1;0;0
19629;21;13;0;2;0;4;0;0
19630;21;20;0;1;0;2;0;0
19631;21;11;0;0;0;1;0;0
19632;21;7;0;3;0;3;0;0
19633;21;5;1;6;1;12;0;2
19634;21;8;0;2;0;2;0;0
19635;21;13;0;2;3;4;0;0
19636;21;1;1;0;1;0;0;0
19637;21;20;0;0;0;2;0;1
19638;21;7;1;2;1;1;0;0
19639;21;5;0;1;0;1;0;0
19640;21;5;0;1;0;1;0;1
19641;21;24;0;2;0;2;0;0
19642;21;1;1;0;1;0;0;0
19643;21;5;0;2;0;2;0;1
19644;21;13;0;0;0;1;0;0
19645;21;1;0;1;0;1;0;0
19646;21;20;0;1;0;1;0;0
19647;21;5;0;0;1;1;0;0
19648;21;13;1;2;1;2;0;0
19649;21;1;0;0;0;1;0;1
19650;21;20;0;1;0;2;0;1
19651;21;30;0;0;0;1;0;1
19652;21;5;0;0;0;1;0;1
19653;21;5;0;1;0;2;0;0
19654;21;24;0;2;0;1;0;0
19655;21;20;0;0;0;1;0;0
19656;21;5;1;0;1;0;0;0
19657;21;11;0;2;0;2;0;0
19658;21;5;0;1;0;1;0;0
19659;21;33;0;0;9;9;4;5
19660;21;5;0;3;0;4;0;1
19661;21;13;0;2;0;3;0;0
19662;21;1;0;0;0;2;0;1
19663;21;20;0;0;0;1;0;1
19664;21;5;3;1;3;3;0;0
19665;21;13;0;1;0;2;0;0
19666;21;1;2;0;1;3;0;0
19667;21;5;0;0;0;1;0;0
19668;21;24;1;0;1;0;0;0
19669;21;1;0;0;0;1;0;0
19670;21;24;6;27;27;166;3;8
19671;21;24;2;18;22;111;6;17
19672;21;7;8;29;27;164;0;7
19673;21;5;6;51;11;88;3;15
19674;21;13;5;58;15;173;2;6
19675;21;7;4;41;12;102;0;6
19676;21;5;9;51;19;137;4;30
19677;21;7;5;39;7;53;2;5
19678;21;7;16;21;43;183;1;7
19679;21;33;0;0;5;10;1;1
19680;21;5;14;70;23;129;2;19
19681;21;2;0;4;1;4;0;0
19682;21;9;3;30;7;44;0;2
19683;21;13;2;15;4;33;0;4
19684;21;1;0;7;1;9;1;5
19685;21;20;0;9;0;17;0;4
19686;21;7;2;5;3;23;0;6
19687;21;30;0;0;0;1;0;0
19688;21;5;8;13;10;34;2;14
19689;21;2;0;0;0;3;0;0
19690;21;24;0;3;3;10;0;1
19691;21;8;0;2;0;6;0;1
19692;21;13;0;5;0;10;0;0
19693;21;1;0;2;0;6;0;1
19694;21;20;0;1;0;7;0;2
19695;21;11;0;1;0;1;0;0
19696;21;7;1;8;0;13;0;1
19697;21;5;21;61;17;62;4;9
19698;21;9;1;7;1;4;0;0
19699;21;10;0;0;0;1;0;0
19700;21;8;0;2;0;1;0;0
19701;21;13;4;10;3;19;0;2
19702;21;1;3;8;0;4;0;0
19703;21;20;0;3;0;8;0;3
19704;21;11;1;1;1;0;0;0
19705;21;7;2;11;1;8;0;0
19706;21;30;0;0;1;0;0;0
19707;21;5;0;3;1;2;1;1
19708;21;24;0;1;0;3;0;0
19709;21;20;0;0;0;1;0;0
19710;21;11;0;0;0;1;0;0
19711;21;5;0;1;2;14;1;5
19712;21;8;0;1;0;2;0;0
19713;21;5;0;1;1;4;1;2
19714;21;24;1;3;2;7;0;1
19715;21;1;0;1;0;2;0;0
19716;21;21;0;0;0;1;0;1
19717;21;20;1;0;1;1;0;0
19718;21;11;0;0;1;1;0;1
19719;21;7;0;1;0;4;0;1
19720;21;5;0;0;0;1;0;1
19721;21;5;3;12;5;15;1;4
19722;21;13;2;5;0;15;0;1
19723;21;1;0;4;1;4;0;1
19724;21;30;0;0;0;2;0;1
19725;21;5;0;1;0;1;0;0
19726;21;5;1;0;1;1;0;1
19727;21;13;0;2;0;4;0;1
19728;21;5;0;7;0;7;0;0
19729;21;7;1;8;0;1;0;0
19730;21;5;0;2;2;11;0;1
19731;21;11;0;1;0;1;0;0
19732;21;5;7;19;10;28;0;4
19733;21;2;0;1;0;1;0;0
19734;21;24;0;7;1;15;0;0
19735;21;33;0;0;1;0;1;0
19736;21;13;0;2;0;6;0;0
19737;21;1;1;3;2;3;1;0
19738;21;20;0;1;0;1;0;0
19739;21;7;1;5;1;6;0;1
19740;21;30;0;0;0;2;0;1
19741;21;5;0;0;1;0;1;0
19742;21;9;1;0;0;3;0;0
19743;21;7;0;0;0;1;0;0
19744;21;5;3;10;6;26;0;2
19745;21;2;0;2;0;3;0;0
19746;21;13;2;2;2;4;0;0
19747;21;1;1;6;1;10;0;1
19748;21;20;0;1;0;2;0;0
19749;21;11;0;1;0;2;0;0
19750;21;7;1;2;3;5;0;0
19751;21;5;9;37;10;44;1;4
19752;21;2;0;1;0;2;0;0
19753;21;24;1;2;1;2;0;0
19754;21;8;3;1;3;5;0;0
19755;21;13;4;9;4;12;0;0
19756;21;1;1;4;1;6;0;0
19757;21;20;0;1;0;1;0;1
19758;21;11;0;1;0;1;0;0
19759;21;7;1;4;0;3;0;0
19760;21;13;0;3;0;3;0;0
19761;21;5;22;109;35;199;4;30
19762;21;2;0;3;1;3;1;0
19763;21;24;5;26;4;53;0;1
19764;21;33;0;1;0;1;0;0
19765;21;13;6;30;10;51;0;1
19766;21;1;7;17;15;22;5;3
19767;21;20;0;10;1;11;0;1
19768;21;7;7;15;7;38;1;7
19769;21;30;0;1;1;3;0;1
19770;21;5;1;2;0;2;0;1
19771;21;2;0;0;0;1;0;0
19772;21;8;0;1;0;1;0;0
19773;21;13;0;0;0;2;0;0
19774;21;5;0;2;0;1;0;0
19775;21;5;4;4;1;4;0;0
19776;21;9;2;1;1;0;0;0
19777;21;20;1;0;1;0;0;0
19778;21;5;0;0;0;1;0;0
19779;21;8;0;1;0;1;0;0
19780;21;5;1;0;2;2;0;0
19781;21;24;0;1;2;3;0;0
19782;21;1;0;0;1;0;0;0
19783;21;30;0;0;2;0;0;0
19784;21;35;0;1;0;2;0;0
19785;21;5;0;1;0;2;0;1
19786;21;13;0;1;0;1;0;0
19787;21;11;0;2;0;2;0;0
19788;21;7;0;1;0;7;0;0
19789;21;30;0;0;1;1;0;0
19790;21;5;1;0;1;0;0;0
19791;21;24;0;1;0;2;0;0
19792;21;1;0;1;0;3;0;0
19793;21;5;0;0;0;3;0;3
19794;21;24;0;0;0;1;0;0
19795;21;5;0;1;0;1;0;0
19796;21;5;1;2;1;3;0;0
19797;21;2;0;0;0;2;0;2
19798;21;1;0;0;0;1;0;0
19799;21;11;1;0;1;0;0;0
19800;21;5;0;0;0;6;0;0
19801;21;1;0;0;0;1;0;0
19802;21;5;0;0;0;1;0;0
19803;21;33;3;0;2;3;2;0
19804;21;5;0;1;0;3;0;0
19805;21;5;0;3;0;2;0;0
19806;21;2;0;1;0;1;0;0
19807;21;1;0;0;0;1;0;0
19808;21;20;0;0;0;1;0;0
19809;21;5;0;2;0;2;0;0
19810;21;13;0;1;0;1;0;0
19811;21;5;0;0;1;1;1;1
19812;21;1;0;1;0;1;0;0
19813;21;7;0;0;0;1;0;0
19814;21;33;5;7;5;7;0;0
19815;21;5;5;16;5;29;1;5
19816;21;2;0;0;0;1;0;0
19817;21;9;1;5;3;5;0;0
19818;21;13;0;6;2;7;1;0
19819;21;1;1;2;3;3;1;0
19820;21;7;1;1;0;5;0;2
19821;21;30;0;0;1;1;1;1
19822;21;5;1;6;1;9;1;3
19823;21;24;0;0;0;3;0;0
19824;21;8;1;0;1;5;0;1
19825;21;13;0;0;0;1;0;0
19826;21;1;0;1;0;1;0;0
19827;21;20;0;2;0;2;0;0
19828;21;7;0;0;0;1;0;0
19829;21;5;0;11;0;13;0;3
19830;21;9;2;4;1;3;0;0
19831;21;10;0;0;1;0;1;0
19832;21;8;0;0;1;1;0;0
19833;21;13;0;3;1;5;0;0
19834;21;1;0;1;1;1;0;0
19835;21;7;0;1;0;2;0;0
19836;21;5;2;2;4;7;0;2
19837;21;13;1;0;1;1;0;0
19838;21;1;2;2;1;5;0;0
19839;21;20;0;1;0;2;0;0
19840;21;5;2;1;2;2;0;1
19841;21;2;0;0;0;1;0;0
19842;21;13;1;0;1;0;0;0
19843;21;1;1;0;1;0;0;0
19844;21;11;0;1;0;1;0;0
19845;21;7;0;1;0;3;0;0
19846;21;24;0;1;0;1;0;0
19847;21;5;2;13;4;10;1;3
19848;21;9;1;5;1;3;0;0
19849;21;13;3;6;4;7;1;1
19850;21;1;0;1;0;4;0;1
19851;21;7;0;1;0;1;0;0
19852;21;30;0;0;0;1;0;0
19853;21;7;0;1;0;1;0;0
